Intensity	Wavelength
1.137105959010415614e-32	9.251200000000000045e+01
1.013600165407823999e-32	9.251300000000000523e+01
2.891597187412957001e-32	9.251500000000000057e+01
6.821829314980476599e-32	9.252899999999999636e+01
9.117138648415915127e-32	9.256300000000000239e+01
1.402275643596461341e-31	9.256499999999999773e+01
1.588681423909814386e-35	9.257099999999999795e+01
3.288460363276458560e-32	9.258799999999999386e+01
1.942559181634613453e-32	9.259699999999999420e+01
9.172336343803778536e-33	9.260099999999999909e+01
4.442142307347579486e-32	9.260800000000000409e+01
8.051444072248067787e-31	9.260899999999999466e+01
7.938079709819441622e-29	9.262699999999999534e+01
1.368405772424175681e-31	9.263400000000000034e+01
3.548733056582539343e-33	9.264199999999999591e+01
6.995343160853231213e-32	9.266599999999999682e+01
3.407295811834289695e-29	9.267799999999999727e+01
1.486083755369207943e-32	9.268600000000000705e+01
1.068799536059817574e-32	9.269100000000000250e+01
2.683258645928568251e-32	9.270999999999999375e+01
7.213390891461858762e-32	9.271599999999999397e+01
5.484646034880505785e-28	9.272299999999999898e+01
8.537834950068562598e-33	9.273399999999999466e+01
5.828050539146824653e-30	9.273900000000000432e+01
6.499825475612693263e-33	9.275100000000000477e+01
3.424504031737032274e-33	9.275400000000000489e+01
2.068164900677929457e-30	9.277700000000000102e+01
1.880892031043194061e-32	9.278799999999999670e+01
6.751698213878560957e-32	9.279500000000000171e+01
9.432804695280205834e-32	9.280299999999999727e+01
4.848950201805227120e-35	9.281900000000000261e+01
1.324610022198748641e-32	9.281999999999999318e+01
8.177372286589899760e-33	9.283400000000000318e+01
6.154763983210370251e-33	9.283499999999999375e+01
3.087857350505833879e-32	9.288400000000000034e+01
4.500092992933817491e-32	9.288899999999999579e+01
1.473130034537840598e-32	9.290099999999999625e+01
2.486408246114670302e-31	9.290699999999999648e+01
1.276396348122645807e-32	9.292600000000000193e+01
1.254271259951170025e-28	9.292799999999999727e+01
5.098608686083591031e-30	9.293200000000000216e+01
5.225880398810927694e-30	9.295000000000000284e+01
2.084365685500594832e-32	9.295300000000000296e+01
1.970241229324436143e-32	9.296899999999999409e+01
2.377216656218288151e-29	9.298000000000000398e+01
3.269872479537819344e-27	9.298399999999999466e+01
2.335826529791154237e-33	9.298499999999999943e+01
3.331332646597732347e-32	9.298600000000000421e+01
1.126458487996709373e-33	9.300000000000000000e+01
2.662595004801556916e-34	9.300199999999999534e+01
1.305098696309675239e-34	9.300499999999999545e+01
5.248147336877049103e-35	9.300600000000000023e+01
2.631097222401844961e-30	9.301500000000000057e+01
4.504944338212221771e-33	9.301600000000000534e+01
1.882955449914164540e-35	9.301800000000000068e+01
1.051176939663759106e-31	9.302299999999999613e+01
5.167406146962752548e-32	9.302299999999999613e+01
5.690301562010505916e-32	9.303499999999999659e+01
1.645806566018251506e-30	9.303799999999999670e+01
1.168843902668950443e-31	9.304500000000000171e+01
3.300022772386327717e-31	9.304600000000000648e+01
7.630446760392212260e-31	9.304800000000000182e+01
1.127891972190721726e-30	9.307899999999999352e+01
6.616315511918667980e-35	9.308499999999999375e+01
3.183712215446207767e-33	9.308499999999999375e+01
3.403166099462878950e-32	9.309499999999999886e+01
1.610092285528988541e-32	9.310999999999999943e+01
4.593327376006554940e-33	9.311899999999999977e+01
3.191740411272910934e-32	9.312300000000000466e+01
3.378522564564174364e-33	9.312900000000000489e+01
2.608526207069544028e-27	9.313100000000000023e+01
5.285727102345735160e-33	9.313500000000000512e+01
9.683943082438749930e-33	9.313599999999999568e+01
2.745791664464417815e-31	9.314000000000000057e+01
1.264756931892308673e-28	9.314199999999999591e+01
2.044694627359917614e-33	9.314400000000000546e+01
3.716423709069739354e-30	9.316100000000000136e+01
8.711777772806325981e-28	9.317199999999999704e+01
1.648307770396719558e-34	9.320099999999999341e+01
3.867069440961922759e-29	9.320600000000000307e+01
5.978371684171877040e-31	9.322400000000000375e+01
1.402024175821165510e-30	9.322599999999999909e+01
1.073367958766345063e-32	9.322899999999999920e+01
6.508899787512240786e-33	9.323199999999999932e+01
2.946803433271763687e-34	9.323199999999999932e+01
1.027232396579067381e-34	9.323799999999999955e+01
1.641505202849389199e-31	9.324599999999999511e+01
6.879979095485868170e-32	9.326300000000000523e+01
1.475676831892791770e-33	9.326300000000000523e+01
2.604701584739571879e-34	9.326399999999999579e+01
3.863053380361112222e-32	9.327800000000000580e+01
9.061360647541272729e-32	9.328199999999999648e+01
2.657951251498900493e-32	9.328400000000000603e+01
1.087939970610555593e-32	9.328700000000000614e+01
7.570798043834242270e-33	9.330100000000000193e+01
4.598405051604569602e-32	9.330800000000000693e+01
1.518624220590419232e-32	9.331100000000000705e+01
2.425583692633060032e-32	9.331699999999999307e+01
1.863453097797259171e-31	9.332699999999999818e+01
2.247276771856463380e-32	9.332699999999999818e+01
2.824840773086962388e-28	9.333499999999999375e+01
1.150667894279159399e-31	9.333700000000000330e+01
1.108469372931667045e-34	9.334799999999999898e+01
1.890565203919195321e-31	9.334999999999999432e+01
1.029821369805521149e-28	9.336299999999999955e+01
2.967068788106239172e-32	9.337800000000000011e+01
3.280628036850057534e-32	9.338599999999999568e+01
2.635647151849245555e-29	9.340099999999999625e+01
5.239225370275685183e-33	9.340699999999999648e+01
3.165136482118205889e-30	9.341500000000000625e+01
8.969074753181858397e-30	9.342499999999999716e+01
3.030880596897269138e-32	9.343600000000000705e+01
2.145690083203739778e-33	9.344899999999999807e+01
2.113088135971269250e-34	9.345300000000000296e+01
8.937770633654490813e-33	9.345300000000000296e+01
1.265480567481457968e-33	9.346500000000000341e+01
1.034050197684054686e-30	9.350000000000000000e+01
9.930353660755231159e-33	9.350000000000000000e+01
2.297095888234292732e-32	9.350199999999999534e+01
4.213493860467016764e-32	9.350700000000000500e+01
1.233218057526962145e-32	9.351200000000000045e+01
7.649521272326909537e-33	9.351999999999999602e+01
5.501206680920270126e-32	9.352299999999999613e+01
3.973834521123237415e-33	9.353700000000000614e+01
4.856007626019963812e-33	9.353700000000000614e+01
3.105876785784094409e-32	9.354800000000000182e+01
4.819330225286547226e-33	9.356300000000000239e+01
5.353258115626117816e-32	9.356900000000000261e+01
9.436197289485345120e-33	9.358899999999999864e+01
1.542554762822384254e-32	9.358899999999999864e+01
2.946240317578434704e-27	9.359000000000000341e+01
1.274542532735250406e-32	9.360099999999999909e+01
1.889872279490069533e-31	9.360099999999999909e+01
1.648168262212207096e-32	9.361499999999999488e+01
2.887661660052616917e-32	9.363700000000000045e+01
1.593436996195015721e-32	9.364900000000000091e+01
1.389097675994268507e-33	9.365500000000000114e+01
7.431534475740005914e-35	9.371699999999999875e+01
2.050961727546212457e-31	9.374500000000000455e+01
3.875612494246025793e-27	9.375000000000000000e+01
1.267412561966774460e-30	9.375400000000000489e+01
8.211166550514866804e-33	9.376000000000000512e+01
5.865175399199993236e-28	9.376099999999999568e+01
1.070062617231967275e-30	9.376099999999999568e+01
4.605684131101796146e-33	9.379200000000000159e+01
2.127389832629154760e-32	9.379200000000000159e+01
1.849836931347177110e-32	9.379699999999999704e+01
3.806911231763890911e-33	9.380299999999999727e+01
1.084570212918581186e-28	9.380400000000000205e+01
3.299284940642717176e-33	9.380700000000000216e+01
7.294406792041382233e-32	9.381799999999999784e+01
3.234127985523546975e-35	9.382800000000000296e+01
1.648184809830646010e-33	9.382999999999999829e+01
7.800446360721573908e-30	9.383199999999999363e+01
2.255689544120852429e-28	9.383799999999999386e+01
1.026769839651955083e-32	9.384399999999999409e+01
2.170557975942185759e-30	9.385099999999999909e+01
2.018422617209234686e-32	9.387000000000000455e+01
1.088046815225304032e-28	9.387199999999999989e+01
9.646672832481332218e-33	9.387800000000000011e+01
7.018267605759638024e-28	9.387800000000000011e+01
6.963472608946253505e-35	9.390999999999999659e+01
3.141665087593272299e-33	9.393300000000000693e+01
7.767770671261519782e-33	9.394899999999999807e+01
6.839509474831917931e-33	9.395499999999999829e+01
7.433217458235178871e-32	9.395900000000000318e+01
6.663372114896773066e-32	9.396500000000000341e+01
1.691476140442944503e-34	9.397299999999999898e+01
1.383365748499413714e-32	9.398799999999999955e+01
2.183061124702068810e-32	9.399099999999999966e+01
3.932748441342263145e-33	9.401099999999999568e+01
1.006791582273314640e-32	9.402800000000000580e+01
2.635335618970853163e-32	9.404099999999999682e+01
6.000998350515158332e-35	9.405899999999999750e+01
9.501287533261082641e-33	9.406100000000000705e+01
5.917877428354676872e-27	9.406999999999999318e+01
4.151270521851123640e-33	9.407099999999999795e+01
1.046845009810043484e-31	9.410599999999999454e+01
1.003090589178350607e-33	9.410800000000000409e+01
7.265745912981873913e-32	9.413700000000000045e+01
1.046022472767045276e-31	9.414199999999999591e+01
4.690699773341332365e-27	9.414600000000000080e+01
4.258914793385877845e-30	9.414600000000000080e+01
2.012359587191861625e-29	9.416299999999999670e+01
9.375405186218195844e-33	9.418800000000000239e+01
8.375515468877757740e-33	9.420600000000000307e+01
5.316869834481128437e-32	9.421899999999999409e+01
3.259585467611655954e-33	9.422299999999999898e+01
1.698456503323186210e-32	9.424200000000000443e+01
1.691260110674194184e-31	9.426099999999999568e+01
1.608773870720089080e-27	9.426500000000000057e+01
2.873058056912568689e-32	9.426900000000000546e+01
3.256942343503308080e-32	9.427599999999999625e+01
2.221545064226980852e-32	9.427800000000000580e+01
2.346968277670703251e-32	9.429699999999999704e+01
1.236932122469168299e-30	9.433100000000000307e+01
1.092159550788028822e-27	9.433400000000000318e+01
1.624586226851879120e-29	9.433799999999999386e+01
2.322249004014120073e-28	9.434199999999999875e+01
6.439781284799744347e-33	9.435200000000000387e+01
3.487806244353756393e-31	9.435699999999999932e+01
1.026758964677626661e-31	9.438100000000000023e+01
8.867323280387888700e-31	9.441299999999999670e+01
1.077694884519892753e-32	9.441500000000000625e+01
8.784517829532969189e-33	9.442400000000000659e+01
5.821136783885740972e-32	9.444100000000000250e+01
8.875983825044997385e-29	9.445300000000000296e+01
4.157616894829947725e-33	9.447400000000000375e+01
2.514474611485765098e-31	9.447700000000000387e+01
5.183422207390352492e-32	9.448699999999999477e+01
7.171969959689341533e-29	9.449800000000000466e+01
2.234102856592174755e-32	9.456399999999999295e+01
1.541998998507606893e-32	9.459399999999999409e+01
2.112860672092236343e-30	9.459699999999999420e+01
9.246970186541244757e-33	9.460599999999999454e+01
8.890907738829271447e-32	9.460899999999999466e+01
1.000109966208424772e-28	9.461700000000000443e+01
3.441924829972949958e-32	9.464000000000000057e+01
3.047006476117357004e-33	9.466899999999999693e+01
1.240131864960165178e-32	9.467799999999999727e+01
1.199099606205080071e-31	9.468999999999999773e+01
7.046599911505214911e-32	9.469400000000000261e+01
5.048667918411015678e-32	9.469499999999999318e+01
8.262921062374125899e-32	9.470499999999999829e+01
4.029660028426875404e-32	9.472499999999999432e+01
4.351655596679647482e-30	9.472899999999999920e+01
2.473027498821510094e-29	9.473399999999999466e+01
3.209053142595790983e-33	9.476699999999999591e+01
5.272834900142645782e-32	9.478300000000000125e+01
2.339171079723672843e-30	9.479999999999999716e+01
1.607024349612603389e-30	9.480899999999999750e+01
4.104269649825940083e-33	9.481000000000000227e+01
8.614899730460974187e-33	9.482299999999999329e+01
1.596428372843149948e-32	9.482800000000000296e+01
2.159346035967549723e-29	9.484000000000000341e+01
8.903718051822406350e-33	9.485200000000000387e+01
9.724222834672549249e-32	9.486499999999999488e+01
1.531763059605967895e-31	9.486899999999999977e+01
1.858062516252666018e-32	9.487800000000000011e+01
4.070421844345168840e-30	9.488299999999999557e+01
1.088207890033099516e-29	9.488899999999999579e+01
1.367280855371687042e-31	9.490300000000000580e+01
9.513342340878843133e-33	9.490399999999999636e+01
6.384872988550481471e-28	9.491899999999999693e+01
1.053821669108722958e-32	9.494100000000000250e+01
1.234368435914465064e-32	9.495600000000000307e+01
2.447804122771668146e-33	9.497899999999999920e+01
1.230808599790679716e-28	9.498300000000000409e+01
2.056571217230032034e-31	9.498600000000000421e+01
1.275218991024465957e-28	9.498999999999999488e+01
1.086723723045177615e-31	9.499399999999999977e+01
8.442558526663942934e-33	9.499800000000000466e+01
9.084932250040598078e-33	9.500199999999999534e+01
1.326907470006398389e-32	9.500700000000000500e+01
1.961921613490850172e-28	9.500700000000000500e+01
2.623007243779493658e-32	9.501200000000000045e+01
1.053202911442814678e-32	9.501399999999999579e+01
1.031124021607190386e-29	9.502400000000000091e+01
1.409868215604381436e-31	9.503600000000000136e+01
3.454147892569168284e-32	9.507299999999999329e+01
2.809260771958423344e-32	9.507299999999999329e+01
3.429398442507925193e-28	9.508400000000000318e+01
6.549841457236694390e-32	9.509699999999999420e+01
1.260578127541313331e-32	9.509799999999999898e+01
2.387387610598160741e-32	9.509900000000000375e+01
7.500398753602472457e-27	9.510899999999999466e+01
2.810587065517844109e-30	9.511199999999999477e+01
3.219712534168870128e-32	9.512300000000000466e+01
1.381884934168750604e-32	9.514100000000000534e+01
1.343743871954052167e-30	9.515600000000000591e+01
9.314960679139421538e-33	9.515699999999999648e+01
1.045433889647895533e-32	9.516800000000000637e+01
3.365792500988233706e-31	9.517600000000000193e+01
6.791784177657003386e-29	9.518099999999999739e+01
1.241748840469702556e-27	9.518899999999999295e+01
1.106283692807578417e-29	9.520099999999999341e+01
4.317271202631586204e-29	9.520300000000000296e+01
3.863466791639226167e-30	9.520699999999999363e+01
5.618919302288245058e-28	9.521999999999999886e+01
4.049493989952838336e-30	9.525700000000000500e+01
1.807322002427134247e-32	9.527899999999999636e+01
2.365819529895915450e-29	9.528900000000000148e+01
1.584129737397251541e-32	9.529399999999999693e+01
1.234903739728302931e-31	9.530200000000000671e+01
1.703151827441259096e-32	9.533599999999999852e+01
1.874260673887862737e-29	9.534699999999999420e+01
3.970724536627910889e-31	9.534900000000000375e+01
5.799336963238547283e-32	9.535299999999999443e+01
9.013596505194049682e-32	9.537300000000000466e+01
7.312565584998873804e-33	9.540900000000000603e+01
5.035099344581251749e-29	9.541500000000000625e+01
1.857832027146005284e-32	9.541500000000000625e+01
7.931007034362588694e-33	9.541500000000000625e+01
2.064283731149210688e-28	9.542499999999999716e+01
2.685404769976137991e-32	9.542799999999999727e+01
2.670607476641632056e-31	9.543099999999999739e+01
4.166542809341619523e-33	9.543200000000000216e+01
6.100499336050097060e-33	9.546200000000000330e+01
1.130071258921733608e-32	9.546200000000000330e+01
1.227773765391700535e-32	9.547100000000000364e+01
6.259795299567819415e-33	9.547199999999999420e+01
3.338542313005876986e-33	9.549899999999999523e+01
2.263443291911431126e-30	9.551000000000000512e+01
1.167912733061052102e-32	9.553100000000000591e+01
1.309352555444095352e-31	9.553300000000000125e+01
2.125697361564108970e-32	9.555800000000000693e+01
1.275489384593498092e-32	9.555899999999999750e+01
1.446757676003997129e-31	9.556600000000000250e+01
3.675945645601300177e-32	9.557299999999999329e+01
2.152552380444760689e-32	9.558400000000000318e+01
2.522979601280908129e-31	9.559900000000000375e+01
1.573628166498688335e-30	9.561100000000000421e+01
1.257536399971640904e-32	9.561299999999999955e+01
1.508904444286286021e-31	9.562900000000000489e+01
3.835886615182359543e-32	9.563700000000000045e+01
1.603083033473629114e-32	9.563700000000000045e+01
1.558168978298118716e-31	9.563800000000000523e+01
7.562417104545823235e-30	9.564000000000000057e+01
6.428430265604064914e-32	9.564400000000000546e+01
